timestamp,zone,count
2025-08-30T08:27:59.005060,Gate D,169
2025-08-30T08:28:00.006361,Gate A,300
2025-08-30T08:28:00.006361,Gate B,280
2025-08-30T08:28:00.006361,Gate C,254
2025-08-30T08:28:00.006361,Gate D,167
2025-08-30T08:28:01.009950,Gate A,300
2025-08-30T08:28:01.009950,Gate B,279
2025-08-30T08:28:01.009950,Gate C,260
2025-08-30T08:28:01.009950,Gate D,158
2025-08-30T08:28:02.010947,Gate A,292
2025-08-30T08:28:02.010947,Gate B,270
2025-08-30T08:28:02.010947,Gate C,260
2025-08-30T08:28:02.010947,Gate D,156
2025-08-30T08:28:03.013112,Gate A,287
2025-08-30T08:28:03.013112,Gate B,280
2025-08-30T08:28:03.013112,Gate C,255
2025-08-30T08:28:03.013112,Gate D,156
2025-08-30T08:28:04.014006,Gate A,294
2025-08-30T08:28:04.014006,Gate B,278
2025-08-30T08:28:04.014006,Gate C,260
2025-08-30T08:28:04.014006,Gate D,161
2025-08-30T08:28:05.015182,Gate A,298
2025-08-30T08:28:05.015182,Gate B,268
2025-08-30T08:28:05.015182,Gate C,255
2025-08-30T08:28:05.015182,Gate D,158
2025-08-30T08:28:06.016999,Gate A,300
2025-08-30T08:28:06.016999,Gate B,267
2025-08-30T08:28:06.016999,Gate C,247
2025-08-30T08:28:06.016999,Gate D,166
2025-08-30T08:28:07.018236,Gate A,300
2025-08-30T08:28:07.018236,Gate B,270
2025-08-30T08:28:07.018236,Gate C,259
2025-08-30T08:28:07.018236,Gate D,157
2025-08-30T08:28:08.019525,Gate A,300
2025-08-30T08:28:08.019525,Gate B,266
2025-08-30T08:28:08.019525,Gate C,260
2025-08-30T08:28:08.019525,Gate D,161
2025-08-30T08:28:09.020888,Gate A,293
2025-08-30T08:28:09.020888,Gate B,278
2025-08-30T08:28:09.020888,Gate C,260
2025-08-30T08:28:09.020888,Gate D,154
2025-08-30T08:28:10.022108,Gate A,289
2025-08-30T08:28:10.022108,Gate B,280
2025-08-30T08:28:10.022108,Gate C,260
2025-08-30T08:28:10.022108,Gate D,161
2025-08-30T08:28:11.062471,Gate A,289
2025-08-30T08:28:11.062471,Gate B,280
2025-08-30T08:28:11.062471,Gate C,258
2025-08-30T08:28:11.062471,Gate D,166
2025-08-30T08:28:12.063959,Gate A,284
2025-08-30T08:28:12.063959,Gate B,273
2025-08-30T08:28:12.063959,Gate C,257
2025-08-30T08:28:12.063959,Gate D,163
2025-08-30T08:28:13.065133,Gate A,291
2025-08-30T08:28:13.065133,Gate B,270
2025-08-30T08:28:13.065133,Gate C,252
2025-08-30T08:28:13.065133,Gate D,157
2025-08-30T08:28:14.065854,Gate A,287
2025-08-30T08:28:14.065854,Gate B,271
2025-08-30T08:28:14.065854,Gate C,260
2025-08-30T08:28:14.065854,Gate D,148
2025-08-30T08:28:15.066901,Gate A,288
2025-08-30T08:28:15.066901,Gate B,266
2025-08-30T08:28:15.066901,Gate C,255
2025-08-30T08:28:15.066901,Gate D,142
2025-08-30T08:28:16.067974,Gate A,284
2025-08-30T08:28:16.067974,Gate B,275
2025-08-30T08:28:16.067974,Gate C,248
2025-08-30T08:28:16.067974,Gate D,138
2025-08-30T08:28:17.071408,Gate A,276
2025-08-30T08:28:17.071408,Gate B,276
2025-08-30T08:28:17.071408,Gate C,245
2025-08-30T08:28:17.071408,Gate D,129
2025-08-30T08:28:18.074122,Gate A,287
2025-08-30T08:28:18.074122,Gate B,279
2025-08-30T08:28:18.074122,Gate C,241
2025-08-30T08:28:18.074122,Gate D,141
2025-08-30T08:28:19.075936,Gate A,291
2025-08-30T08:28:19.075936,Gate B,280
2025-08-30T08:28:19.075936,Gate C,241
2025-08-30T08:28:19.075936,Gate D,134
2025-08-30T08:28:20.077338,Gate A,296
2025-08-30T08:28:20.077338,Gate B,280
2025-08-30T08:28:20.077338,Gate C,239
2025-08-30T08:28:20.077338,Gate D,129
2025-08-30T08:28:21.079011,Gate A,300
2025-08-30T08:28:21.079011,Gate B,277
2025-08-30T08:28:21.079011,Gate C,230
2025-08-30T08:28:21.079011,Gate D,125
2025-08-30T08:28:22.080322,Gate A,290
2025-08-30T08:28:22.080322,Gate B,277
2025-08-30T08:28:22.080322,Gate C,240
2025-08-30T08:28:22.080322,Gate D,123
2025-08-30T08:28:23.081944,Gate A,285
2025-08-30T08:28:23.081944,Gate B,267
2025-08-30T08:28:23.081944,Gate C,244
2025-08-30T08:28:23.081944,Gate D,120
2025-08-30T08:28:24.087159,Gate A,276
2025-08-30T08:28:24.087159,Gate B,272
2025-08-30T08:28:24.087159,Gate C,241
2025-08-30T08:28:24.087159,Gate D,124
2025-08-30T08:28:25.092024,Gate A,284
2025-08-30T08:28:25.092024,Gate B,280
2025-08-30T08:28:25.092024,Gate C,246
2025-08-30T08:28:25.092024,Gate D,133
2025-08-30T08:28:26.168595,Gate A,285
2025-08-30T08:28:26.168595,Gate B,280
2025-08-30T08:28:26.168595,Gate C,246
2025-08-30T08:28:26.168595,Gate D,139
2025-08-30T08:28:27.569517,Gate A,282
2025-08-30T08:28:27.569517,Gate B,278
2025-08-30T08:28:27.569517,Gate C,257
2025-08-30T08:28:27.569517,Gate D,137
2025-08-30T08:28:28.571563,Gate A,278
2025-08-30T08:28:28.571563,Gate B,280
2025-08-30T08:28:28.571563,Gate C,255
2025-08-30T08:28:28.571563,Gate D,149
2025-08-30T08:28:29.572435,Gate A,289
2025-08-30T08:28:29.572435,Gate B,280
2025-08-30T08:28:29.572435,Gate C,253
2025-08-30T08:28:29.572435,Gate D,158
2025-08-30T08:28:30.573374,Gate A,289
2025-08-30T08:28:30.573374,Gate B,280
2025-08-30T08:28:30.573374,Gate C,251
2025-08-30T08:28:30.573374,Gate D,151
2025-08-30T08:28:31.574648,Gate A,293
2025-08-30T08:28:31.574648,Gate B,280
2025-08-30T08:28:31.574648,Gate C,251
2025-08-30T08:28:31.574648,Gate D,163
2025-08-30T08:28:32.576604,Gate A,286
2025-08-30T08:28:32.576604,Gate B,280
2025-08-30T08:28:32.576604,Gate C,249
2025-08-30T08:28:32.576604,Gate D,153
2025-08-30T08:28:33.577837,Gate A,282
2025-08-30T08:28:33.577837,Gate B,280
2025-08-30T08:28:33.577837,Gate C,260
2025-08-30T08:28:33.577837,Gate D,148
2025-08-30T08:28:34.580553,Gate A,284
2025-08-30T08:28:34.580553,Gate B,280
2025-08-30T08:28:34.580553,Gate C,260
2025-08-30T08:28:34.580553,Gate D,148
2025-08-30T08:28:35.589117,Gate A,280
2025-08-30T08:28:35.589117,Gate B,280
2025-08-30T08:28:35.589117,Gate C,260
2025-08-30T08:28:35.589117,Gate D,158
2025-08-30T08:28:36.590694,Gate A,287
2025-08-30T08:28:36.590694,Gate B,280
2025-08-30T08:28:36.590694,Gate C,260
2025-08-30T08:28:36.590694,Gate D,150
2025-08-30T08:28:37.591834,Gate A,299
2025-08-30T08:28:37.591834,Gate B,276
2025-08-30T08:28:37.591834,Gate C,257
2025-08-30T08:28:37.591834,Gate D,157
2025-08-30T08:28:38.594288,Gate A,300
2025-08-30T08:28:38.594288,Gate B,271
2025-08-30T08:28:38.594288,Gate C,253
2025-08-30T08:28:38.594288,Gate D,152
2025-08-30T08:28:39.596671,Gate A,290
2025-08-30T08:28:39.596671,Gate B,265
2025-08-30T08:28:39.596671,Gate C,247
2025-08-30T08:28:39.596671,Gate D,147
2025-08-30T08:28:40.600053,Gate A,299
2025-08-30T08:28:40.600053,Gate B,272
2025-08-30T08:28:40.600053,Gate C,253
2025-08-30T08:28:40.600053,Gate D,144
2025-08-30T08:28:41.994424,Gate A,300
2025-08-30T08:28:41.994424,Gate B,276
2025-08-30T08:28:41.994424,Gate C,256
2025-08-30T08:28:41.994424,Gate D,150
2025-08-30T08:28:42.997818,Gate A,300
2025-08-30T08:28:42.997818,Gate B,280
2025-08-30T08:28:42.997818,Gate C,260
2025-08-30T08:28:42.997818,Gate D,152
2025-08-30T08:28:44.036490,Gate A,300
2025-08-30T08:28:44.036490,Gate B,280
2025-08-30T08:28:44.036490,Gate C,257
2025-08-30T08:28:44.036490,Gate D,160
2025-08-30T08:28:45.038300,Gate A,296
2025-08-30T08:28:45.038300,Gate B,279
2025-08-30T08:28:45.038300,Gate C,260
2025-08-30T08:28:45.038300,Gate D,167
2025-08-30T08:28:46.039533,Gate A,299
2025-08-30T08:28:46.039533,Gate B,280
2025-08-30T08:28:46.039533,Gate C,252
2025-08-30T08:28:46.039533,Gate D,167
2025-08-30T08:28:47.040609,Gate A,293
2025-08-30T08:28:47.040609,Gate B,280
2025-08-30T08:28:47.040609,Gate C,252
2025-08-30T08:28:47.040609,Gate D,167
2025-08-30T08:28:48.043319,Gate A,300
2025-08-30T08:28:48.043319,Gate B,278
2025-08-30T08:28:48.043319,Gate C,256
2025-08-30T08:28:48.043319,Gate D,178
2025-08-30T08:28:49.044496,Gate A,300
2025-08-30T08:28:49.044496,Gate B,280
2025-08-30T08:28:49.044496,Gate C,260
2025-08-30T08:28:49.044496,Gate D,172
2025-08-30T08:28:50.045454,Gate A,300
2025-08-30T08:28:50.045454,Gate B,277
2025-08-30T08:28:50.045454,Gate C,260
2025-08-30T08:28:50.045454,Gate D,184
2025-08-30T08:28:51.046386,Gate A,300
2025-08-30T08:28:51.046386,Gate B,271
2025-08-30T08:28:51.046386,Gate C,260
2025-08-30T08:28:51.046386,Gate D,190
2025-08-30T08:28:52.047527,Gate A,294
2025-08-30T08:28:52.047527,Gate B,273
2025-08-30T08:28:52.047527,Gate C,252
2025-08-30T08:28:52.047527,Gate D,201
2025-08-30T08:28:53.048605,Gate A,295
2025-08-30T08:28:53.048605,Gate B,280
2025-08-30T08:28:53.048605,Gate C,243
2025-08-30T08:28:53.048605,Gate D,198
2025-08-30T08:28:54.049621,Gate A,289
2025-08-30T08:28:54.049621,Gate B,280
2025-08-30T08:28:54.049621,Gate C,238
2025-08-30T08:28:54.049621,Gate D,188
2025-08-30T08:28:55.052156,Gate A,279
2025-08-30T08:28:55.052156,Gate B,270
2025-08-30T08:28:55.052156,Gate C,233
2025-08-30T08:28:55.052156,Gate D,186
2025-08-30T08:28:56.222694,Gate A,272
2025-08-30T08:28:56.222694,Gate B,269
2025-08-30T08:28:56.222694,Gate C,245
2025-08-30T08:28:56.222694,Gate D,197
2025-08-30T08:28:57.379574,Gate A,265
2025-08-30T08:28:57.379574,Gate B,266
2025-08-30T08:28:57.379574,Gate C,244
2025-08-30T08:28:57.379574,Gate D,188
2025-08-30T08:28:58.380839,Gate A,255
2025-08-30T08:28:58.380839,Gate B,278
2025-08-30T08:28:58.380839,Gate C,252
2025-08-30T08:28:58.380839,Gate D,182
2025-08-30T08:28:59.381944,Gate A,248
2025-08-30T08:28:59.381944,Gate B,280
2025-08-30T08:28:59.381944,Gate C,260
2025-08-30T08:28:59.381944,Gate D,178
2025-08-30T08:29:00.382982,Gate A,254
2025-08-30T08:29:00.382982,Gate B,276
2025-08-30T08:29:00.382982,Gate C,260
2025-08-30T08:29:00.382982,Gate D,173
2025-08-30T08:29:01.384188,Gate A,251
2025-08-30T08:29:01.384188,Gate B,280
2025-08-30T08:29:01.384188,Gate C,260
2025-08-30T08:29:01.384188,Gate D,163
2025-08-30T08:29:02.385674,Gate A,246
2025-08-30T08:29:02.385674,Gate B,280
2025-08-30T08:29:02.385674,Gate C,260
2025-08-30T08:29:02.385674,Gate D,154
2025-08-30T08:29:03.387242,Gate A,239
2025-08-30T08:29:03.387242,Gate B,280
2025-08-30T08:29:03.387242,Gate C,260
2025-08-30T08:29:03.387242,Gate D,163
2025-08-30T08:29:04.388859,Gate A,250
2025-08-30T08:29:04.388859,Gate B,280
2025-08-30T08:29:04.388859,Gate C,250
2025-08-30T08:29:04.388859,Gate D,162
2025-08-30T08:29:05.390731,Gate A,248
2025-08-30T08:29:05.390731,Gate B,278
2025-08-30T08:29:05.390731,Gate C,260
2025-08-30T08:29:05.390731,Gate D,152
2025-08-30T08:29:06.392241,Gate A,260
2025-08-30T08:29:06.392241,Gate B,280
2025-08-30T08:29:06.392241,Gate C,251
2025-08-30T08:29:06.392241,Gate D,143
2025-08-30T08:29:07.393336,Gate A,262
2025-08-30T08:29:07.393336,Gate B,272
2025-08-30T08:29:07.393336,Gate C,249
2025-08-30T08:29:07.393336,Gate D,133
2025-08-30T08:29:08.403621,Gate A,272
2025-08-30T08:29:08.403621,Gate B,268
2025-08-30T08:29:08.403621,Gate C,260
2025-08-30T08:29:08.403621,Gate D,179
2025-08-30T08:29:09.404806,Gate A,274
2025-08-30T08:29:09.404806,Gate B,275
2025-08-30T08:29:09.404806,Gate C,260
2025-08-30T08:29:09.404806,Gate D,178
2025-08-30T08:29:10.405844,Gate A,271
2025-08-30T08:29:10.405844,Gate B,270
2025-08-30T08:29:10.405844,Gate C,252
2025-08-30T08:29:10.405844,Gate D,183
2025-08-30T08:29:12.091406,Gate A,263
2025-08-30T08:29:12.091406,Gate B,276
2025-08-30T08:29:12.091406,Gate C,254
2025-08-30T08:29:12.091406,Gate D,194
2025-08-30T08:29:13.092779,Gate A,268
2025-08-30T08:29:13.092779,Gate B,269
2025-08-30T08:29:13.092779,Gate C,259
2025-08-30T08:29:13.092779,Gate D,206
2025-08-30T08:29:14.094578,Gate A,267
2025-08-30T08:29:14.094578,Gate B,272
2025-08-30T08:29:14.094578,Gate C,260
2025-08-30T08:29:14.094578,Gate D,198
2025-08-30T08:29:15.096558,Gate A,259
2025-08-30T08:29:15.096558,Gate B,271
2025-08-30T08:29:15.096558,Gate C,260
2025-08-30T08:29:15.096558,Gate D,189
2025-08-30T08:29:16.097762,Gate A,266
2025-08-30T08:29:16.097762,Gate B,272
2025-08-30T08:29:16.097762,Gate C,260
2025-08-30T08:29:16.097762,Gate D,186
2025-08-30T08:29:17.100488,Gate A,274
2025-08-30T08:29:17.100488,Gate B,270
2025-08-30T08:29:17.100488,Gate C,255
2025-08-30T08:29:17.100488,Gate D,182
2025-08-30T08:29:18.102115,Gate A,275
2025-08-30T08:29:18.102115,Gate B,273
2025-08-30T08:29:18.102115,Gate C,251
2025-08-30T08:29:18.102115,Gate D,175
2025-08-30T08:29:19.104578,Gate A,266
2025-08-30T08:29:19.104578,Gate B,279
2025-08-30T08:29:19.104578,Gate C,252
2025-08-30T08:29:19.104578,Gate D,169
2025-08-30T08:29:20.106463,Gate A,268
2025-08-30T08:29:20.106463,Gate B,276
2025-08-30T08:29:20.106463,Gate C,258
2025-08-30T08:29:20.106463,Gate D,163
2025-08-30T08:29:21.107870,Gate A,280
2025-08-30T08:29:21.107870,Gate B,271
2025-08-30T08:29:21.107870,Gate C,250
2025-08-30T08:29:21.107870,Gate D,153
2025-08-30T08:29:22.110204,Gate A,282
2025-08-30T08:29:22.110204,Gate B,265
2025-08-30T08:29:22.110204,Gate C,243
2025-08-30T08:29:22.110204,Gate D,143
2025-08-30T08:29:23.111691,Gate A,282
2025-08-30T08:29:23.111691,Gate B,260
2025-08-30T08:29:23.111691,Gate C,235
2025-08-30T08:29:23.111691,Gate D,154
2025-08-30T08:29:24.112819,Gate A,289
2025-08-30T08:29:24.112819,Gate B,252
2025-08-30T08:29:24.112819,Gate C,246
2025-08-30T08:29:24.112819,Gate D,146
2025-08-30T08:29:25.115750,Gate A,300
2025-08-30T08:29:25.115750,Gate B,256
2025-08-30T08:29:25.115750,Gate C,247
2025-08-30T08:29:25.115750,Gate D,154
2025-08-30T08:29:26.181232,Gate A,294
2025-08-30T08:29:26.181232,Gate B,246
2025-08-30T08:29:26.181232,Gate C,258
2025-08-30T08:29:26.181232,Gate D,190
2025-08-30T08:29:27.526927,Gate A,284
2025-08-30T08:29:27.526927,Gate B,249
2025-08-30T08:29:27.526927,Gate C,257
2025-08-30T08:29:27.526927,Gate D,200
2025-08-30T08:29:28.533243,Gate A,294
2025-08-30T08:29:28.533243,Gate B,249
2025-08-30T08:29:28.533243,Gate C,250
2025-08-30T08:29:28.533243,Gate D,210
2025-08-30T08:29:29.534724,Gate A,287
2025-08-30T08:29:29.534724,Gate B,249
2025-08-30T08:29:29.534724,Gate C,260
2025-08-30T08:29:29.534724,Gate D,219
2025-08-30T08:29:30.536300,Gate A,295
2025-08-30T08:29:30.536300,Gate B,253
2025-08-30T08:29:30.536300,Gate C,260
2025-08-30T08:29:30.536300,Gate D,229
2025-08-30T08:29:31.537978,Gate A,288
2025-08-30T08:29:31.537978,Gate B,261
2025-08-30T08:29:31.537978,Gate C,259
2025-08-30T08:29:31.537978,Gate D,225
2025-08-30T08:29:32.539264,Gate A,281
2025-08-30T08:29:32.539264,Gate B,253
2025-08-30T08:29:32.539264,Gate C,260
2025-08-30T08:29:32.539264,Gate D,226
2025-08-30T08:29:33.540555,Gate A,274
2025-08-30T08:29:33.540555,Gate B,252
2025-08-30T08:29:33.540555,Gate C,260
2025-08-30T08:29:33.540555,Gate D,234
2025-08-30T08:29:34.542509,Gate A,280
2025-08-30T08:29:34.542509,Gate B,243
2025-08-30T08:29:34.542509,Gate C,254
2025-08-30T08:29:34.542509,Gate D,240
2025-08-30T08:29:35.544106,Gate A,275
2025-08-30T08:29:35.544106,Gate B,233
2025-08-30T08:29:35.544106,Gate C,246
2025-08-30T08:29:35.544106,Gate D,235
2025-08-30T08:29:36.545526,Gate A,287
2025-08-30T08:29:36.545526,Gate B,244
2025-08-30T08:29:36.545526,Gate C,251
2025-08-30T08:29:36.545526,Gate D,240
2025-08-30T08:29:37.547144,Gate A,277
2025-08-30T08:29:37.547144,Gate B,251
2025-08-30T08:29:37.547144,Gate C,256
2025-08-30T08:29:37.547144,Gate D,240
2025-08-30T08:29:38.549438,Gate A,273
2025-08-30T08:29:38.549438,Gate B,244
2025-08-30T08:29:38.549438,Gate C,260
2025-08-30T08:29:38.549438,Gate D,240
2025-08-30T08:29:39.558176,Gate A,265
2025-08-30T08:29:39.558176,Gate B,244
2025-08-30T08:29:39.558176,Gate C,260
2025-08-30T08:29:39.558176,Gate D,239
2025-08-30T08:29:40.559520,Gate A,270
2025-08-30T08:29:40.559520,Gate B,247
2025-08-30T08:29:40.559520,Gate C,251
2025-08-30T08:29:40.559520,Gate D,240
2025-08-30T08:29:42.104650,Gate A,277
2025-08-30T08:29:42.104650,Gate B,250
2025-08-30T08:29:42.104650,Gate C,257
2025-08-30T08:29:42.104650,Gate D,230
2025-08-30T08:29:43.106713,Gate A,274
2025-08-30T08:29:43.106713,Gate B,243
2025-08-30T08:29:43.106713,Gate C,254
2025-08-30T08:29:43.106713,Gate D,240
2025-08-30T08:29:44.108340,Gate A,272
2025-08-30T08:29:44.108340,Gate B,252
2025-08-30T08:29:44.108340,Gate C,254
2025-08-30T08:29:44.108340,Gate D,232
2025-08-30T08:29:45.110375,Gate A,275
2025-08-30T08:29:45.110375,Gate B,245
2025-08-30T08:29:45.110375,Gate C,260
2025-08-30T08:29:45.110375,Gate D,239
2025-08-30T08:29:46.111590,Gate A,265
2025-08-30T08:29:46.111590,Gate B,246
2025-08-30T08:29:46.111590,Gate C,256
2025-08-30T08:29:46.111590,Gate D,240
2025-08-30T08:29:47.113358,Gate A,268
2025-08-30T08:29:47.113358,Gate B,244
2025-08-30T08:29:47.113358,Gate C,258
2025-08-30T08:29:47.113358,Gate D,239
2025-08-30T08:29:48.114915,Gate A,271
2025-08-30T08:29:48.114915,Gate B,247
2025-08-30T08:29:48.114915,Gate C,259
2025-08-30T08:29:48.114915,Gate D,239
2025-08-30T08:29:49.123133,Gate A,265
2025-08-30T08:29:49.123133,Gate B,240
2025-08-30T08:29:49.123133,Gate C,260
2025-08-30T08:29:49.123133,Gate D,240
2025-08-30T08:29:50.124329,Gate A,262
2025-08-30T08:29:50.124329,Gate B,232
2025-08-30T08:29:50.124329,Gate C,260
2025-08-30T08:29:50.124329,Gate D,236
2025-08-30T08:29:51.126163,Gate A,274
2025-08-30T08:29:51.126163,Gate B,225
2025-08-30T08:29:51.126163,Gate C,260
2025-08-30T08:29:51.126163,Gate D,240
2025-08-30T08:29:52.127361,Gate A,279
2025-08-30T08:29:52.127361,Gate B,229
2025-08-30T08:29:52.127361,Gate C,260
2025-08-30T08:29:52.127361,Gate D,240
2025-08-30T08:29:53.128292,Gate A,278
2025-08-30T08:29:53.128292,Gate B,226
2025-08-30T08:29:53.128292,Gate C,260
2025-08-30T08:29:53.128292,Gate D,240
2025-08-30T08:29:54.129663,Gate A,288
2025-08-30T08:29:54.129663,Gate B,231
2025-08-30T08:29:54.129663,Gate C,260
2025-08-30T08:29:54.129663,Gate D,240
2025-08-30T08:29:55.132940,Gate A,294
2025-08-30T08:29:55.132940,Gate B,227
2025-08-30T08:29:55.132940,Gate C,250
2025-08-30T08:29:55.132940,Gate D,240
2025-08-30T08:29:56.428286,Gate A,300
2025-08-30T08:29:56.428286,Gate B,236
2025-08-30T08:29:56.428286,Gate C,241
2025-08-30T08:29:56.428286,Gate D,234
2025-08-30T08:29:57.536714,Gate A,300
2025-08-30T08:29:57.536714,Gate B,235
2025-08-30T08:29:57.536714,Gate C,243
2025-08-30T08:29:57.536714,Gate D,230
2025-08-30T08:29:58.537969,Gate A,300
2025-08-30T08:29:58.537969,Gate B,241
2025-08-30T08:29:58.537969,Gate C,235
2025-08-30T08:29:58.537969,Gate D,236
2025-08-30T08:29:59.539282,Gate A,300
2025-08-30T08:29:59.539282,Gate B,235
2025-08-30T08:29:59.539282,Gate C,235
2025-08-30T08:29:59.539282,Gate D,239
2025-08-30T08:30:00.540710,Gate A,300
2025-08-30T08:30:00.540710,Gate B,234
2025-08-30T08:30:00.540710,Gate C,245
2025-08-30T08:30:00.540710,Gate D,234
2025-08-30T08:30:01.541766,Gate A,300
2025-08-30T08:30:01.541766,Gate B,224
2025-08-30T08:30:01.541766,Gate C,257
2025-08-30T08:30:01.541766,Gate D,235
2025-08-30T08:30:02.542679,Gate A,298
2025-08-30T08:30:02.542679,Gate B,232
2025-08-30T08:30:02.542679,Gate C,249
2025-08-30T08:30:02.542679,Gate D,232
2025-08-30T08:30:03.543873,Gate A,300
2025-08-30T08:30:03.543873,Gate B,243
2025-08-30T08:30:03.543873,Gate C,253
2025-08-30T08:30:03.543873,Gate D,224
2025-08-30T08:30:04.544823,Gate A,300
2025-08-30T08:30:04.544823,Gate B,233
2025-08-30T08:30:04.544823,Gate C,259
2025-08-30T08:30:04.544823,Gate D,223
2025-08-30T08:30:05.546089,Gate A,298
2025-08-30T08:30:05.546089,Gate B,244
2025-08-30T08:30:05.546089,Gate C,249
2025-08-30T08:30:05.546089,Gate D,231
2025-08-30T08:30:06.547522,Gate A,300
2025-08-30T08:30:06.547522,Gate B,246
2025-08-30T08:30:06.547522,Gate C,248
2025-08-30T08:30:06.547522,Gate D,221
2025-08-30T08:30:07.550207,Gate A,294
2025-08-30T08:30:07.550207,Gate B,237
2025-08-30T08:30:07.550207,Gate C,248
2025-08-30T08:30:07.550207,Gate D,232
2025-08-30T08:30:08.551592,Gate A,300
2025-08-30T08:30:08.551592,Gate B,229
2025-08-30T08:30:08.551592,Gate C,247
2025-08-30T08:30:08.551592,Gate D,235
2025-08-30T08:30:09.553589,Gate A,300
2025-08-30T08:30:09.553589,Gate B,233
2025-08-30T08:30:09.553589,Gate C,247
2025-08-30T08:30:09.553589,Gate D,240
2025-08-30T08:30:10.554896,Gate A,297
2025-08-30T08:30:10.554896,Gate B,236
2025-08-30T08:30:10.554896,Gate C,243
2025-08-30T08:30:10.554896,Gate D,240
2025-08-30T08:30:11.920827,Gate A,300
2025-08-30T08:30:11.920827,Gate B,238
2025-08-30T08:30:11.920827,Gate C,247
2025-08-30T08:30:11.920827,Gate D,240
2025-08-30T08:30:12.922372,Gate A,297
2025-08-30T08:30:12.922372,Gate B,231
2025-08-30T08:30:12.922372,Gate C,252
2025-08-30T08:30:12.922372,Gate D,240
2025-08-30T08:30:13.923158,Gate A,300
2025-08-30T08:30:13.923158,Gate B,225
2025-08-30T08:30:13.923158,Gate C,247
2025-08-30T08:30:13.923158,Gate D,240
2025-08-30T08:30:14.926391,Gate A,300
2025-08-30T08:30:14.926391,Gate B,236
2025-08-30T08:30:14.926391,Gate C,248
2025-08-30T08:30:14.926391,Gate D,240
2025-08-30T08:30:15.928579,Gate A,298
2025-08-30T08:30:15.928579,Gate B,233
2025-08-30T08:30:15.928579,Gate C,245
2025-08-30T08:30:15.928579,Gate D,240
2025-08-30T08:30:16.931354,Gate A,291
2025-08-30T08:30:16.931354,Gate B,234
2025-08-30T08:30:16.931354,Gate C,253
2025-08-30T08:30:16.931354,Gate D,240
2025-08-30T08:30:17.933315,Gate A,293
2025-08-30T08:30:17.933315,Gate B,242
2025-08-30T08:30:17.933315,Gate C,257
2025-08-30T08:30:17.933315,Gate D,240
2025-08-30T08:30:18.934642,Gate A,300
2025-08-30T08:30:18.934642,Gate B,254
2025-08-30T08:30:18.934642,Gate C,248
2025-08-30T08:30:18.934642,Gate D,240
2025-08-30T08:30:19.935378,Gate A,297
2025-08-30T08:30:19.935378,Gate B,250
2025-08-30T08:30:19.935378,Gate C,241
2025-08-30T08:30:19.935378,Gate D,232
2025-08-30T08:30:20.937029,Gate A,294
2025-08-30T08:30:20.937029,Gate B,248
2025-08-30T08:30:20.937029,Gate C,245
2025-08-30T08:30:20.937029,Gate D,240
2025-08-30T08:30:21.938288,Gate A,300
2025-08-30T08:30:21.938288,Gate B,239
2025-08-30T08:30:21.938288,Gate C,239
2025-08-30T08:30:21.938288,Gate D,240
2025-08-30T08:30:22.939664,Gate A,300
2025-08-30T08:30:22.939664,Gate B,240
2025-08-30T08:30:22.939664,Gate C,250
2025-08-30T08:30:22.939664,Gate D,240
2025-08-30T08:30:23.944297,Gate A,300
2025-08-30T08:30:23.944297,Gate B,235
2025-08-30T08:30:23.944297,Gate C,255
2025-08-30T08:30:23.944297,Gate D,240
2025-08-30T08:30:24.945269,Gate A,300
2025-08-30T08:30:24.945269,Gate B,241
2025-08-30T08:30:24.945269,Gate C,259
2025-08-30T08:30:24.945269,Gate D,234
2025-08-30T08:30:26.296645,Gate A,300
2025-08-30T08:30:26.296645,Gate B,249
2025-08-30T08:30:26.296645,Gate C,256
2025-08-30T08:30:26.296645,Gate D,234
2025-08-30T08:30:27.298639,Gate A,300
2025-08-30T08:30:27.298639,Gate B,280
2025-08-30T08:30:27.298639,Gate C,252
2025-08-30T08:30:27.298639,Gate D,228
2025-08-30T08:30:28.300247,Gate A,291
2025-08-30T08:30:28.300247,Gate B,280
2025-08-30T08:30:28.300247,Gate C,246
2025-08-30T08:30:28.300247,Gate D,229
2025-08-30T08:30:29.302565,Gate A,292
2025-08-30T08:30:29.302565,Gate B,274
2025-08-30T08:30:29.302565,Gate C,238
2025-08-30T08:30:29.302565,Gate D,222
2025-08-30T08:30:30.304290,Gate A,283
2025-08-30T08:30:30.304290,Gate B,266
2025-08-30T08:30:30.304290,Gate C,229
2025-08-30T08:30:30.304290,Gate D,226
2025-08-30T08:30:31.305734,Gate A,283
2025-08-30T08:30:31.305734,Gate B,277
2025-08-30T08:30:31.305734,Gate C,236
2025-08-30T08:30:31.305734,Gate D,233
2025-08-30T08:30:32.306688,Gate A,283
2025-08-30T08:30:32.306688,Gate B,279
2025-08-30T08:30:32.306688,Gate C,234
2025-08-30T08:30:32.306688,Gate D,240
2025-08-30T08:30:33.307475,Gate A,291
2025-08-30T08:30:33.307475,Gate B,279
2025-08-30T08:30:33.307475,Gate C,246
2025-08-30T08:30:33.307475,Gate D,236
2025-08-30T08:30:34.308496,Gate A,300
2025-08-30T08:30:34.308496,Gate B,271
2025-08-30T08:30:34.308496,Gate C,243
2025-08-30T08:30:34.308496,Gate D,233
2025-08-30T08:30:35.309952,Gate A,300
2025-08-30T08:30:35.309952,Gate B,275
2025-08-30T08:30:35.309952,Gate C,235
